MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
0.6552,44.7,21.007,16.4708,21765.8,933.7931,35.5059,-115.3276,0.4248
4.5309,19.9,8.8975,32.0983,6176.9,287.529,38.014,-116.6234,4.1079
2.9741,2.5,39.1632,31.2999,28275.2,58.6799,37.6231,-119.7471,4.7408
12.0935,42.3,113.3203,31.2787,587.6,565.1206,34.0742,-122.7094,4.0158
4.7438,45.9,9.2412,27.8053,25770.8,1139.3109,34.9767,-115.4837,2.3935
11.7547,6.2,130.2538,21.9976,24656.6,399.7203,34.9908,-123.2871,3.9653
9.2104,45.0,131.4254,2.0186,12838.9,673.7336,37.5915,-115.1082,0.8973
10.3258,33.1,48.8325,29.7584,2289.6,193.9849,38.1747,-116.2912,2.9869
10.4773,20.6,107.8373,9.8362,9091.2,630.874,39.4987,-114.8406,2.5045
9.5944,24.0,109.4114,2.9047,6650.2,162.2217,33.3488,-123.8767,2.7249
14.5071,3.1,99.1917,33.4802,19726.3,1003.926,39.5293,-123.848,4.5942
14.652,4.8,121.4776,29.4461,17297.7,862.5677,40.0486,-114.9874,3.0516
5.6116,31.0,88.2772,8.8264,12667.6,744.0094,39.4584,-115.3401,0.6806
1.9793,10.0,128.559,32.226,26706.5,311.0683,37.7866,-122.5248,0.2541
12.9287,8.6,16.9199,6.2732,24233.6,852.0217,34.9929,-115.5241,2.0051
14.3927,47.3,105.2713,0.3809,19254.6,243.6286,41.7257,-121.3939,2.2977
13.6202,1.9,71.7605,17.8264,18148.4,721.5586,35.6509,-121.6295,0.2509
2.91,44.9,87.4914,13.0676,18109.6,434.8198,38.2996,-115.5654,1.0689
10.3871,26.3,88.9095,30.8233,14176.9,789.3449,34.5086,-114.8358,3.049
5.0897,12.9,27.0646,31.4141,16920.7,988.3283,34.0458,-120.7487,0.895
6.5662,46.2,50.2149,3.1545,28885.9,166.9816,38.6953,-118.6,4.6481
2.6882,15.6,11.0512,31.5078,34078.2,955.7892,34.5948,-122.8276,1.6911
11.483,36.8,57.6732,15.037,16532.1,895.6413,33.9907,-120.2476,4.1593
10.9794,34.9,135.4123,1.7722,13453.4,417.2534,34.9792,-119.1857,3.2846
8.4928,6.0,29.8511,3.9391,23362.1,945.4482,32.9206,-121.613,2.742
12.8394,36.9,23.1261,27.9604,2989.6,1057.56,33.4279,-116.0285,3.9432
5.8956,16.1,94.381,30.1371,25378.9,669.6359,40.7242,-118.8939,2.7486
14.8758,16.2,2.1886,26.0931,3918.2,406.6811,37.7745,-123.7628,1.6501
4.9311,7.8,118.908,0.3624,28354.0,221.4591,41.2731,-115.1577,2.5645
9.7551,25.5,118.2159,17.9012,27687.7,1193.3296,38.5418,-121.521,4.3705
11.3595,40.5,17.7322,15.0185,4616.3,368.7529,34.2366,-118.2204,3.6171
6.8237,8.4,11.5821,6.5052,10907.9,80.174,35.2155,-118.2082,2.7297
12.0396,6.8,104.2429,31.9667,32721.9,706.9469,40.6502,-115.657,0.5867
13.0092,23.8,117.2964,14.0369,21746.2,1214.4563,35.153,-117.4158,0.6182
2.8328,36.6,16.6249,18.8719,2037.2,1088.2279,36.5134,-124.1398,3.4877
2.9373,1.1,1.7584,31.9189,26690.7,670.7729,34.3598,-120.3739,4.3839
0.5558,33.2,47.0232,6.385,8718.4,658.6184,34.7508,-117.2238,4.6863
8.5207,9.3,59.8863,27.6701,6101.1,967.9031,39.7604,-123.723,2.3378
8.2427,23.0,116.9093,25.8471,33311.6,1066.6198,34.2085,-118.7697,4.4642
13.2892,26.6,126.8176,23.0429,31499.1,253.998,40.205,-120.2586,3.7729
7.832,33.4,125.4531,32.8376,32579.7,932.7229,39.7665,-122.5726,2.3561
4.0936,29.2,136.9871,3.9962,34723.9,236.6324,38.7866,-116.4073,1.1255
3.7713,32.0,14.9701,18.5686,18131.6,1207.0654,35.8272,-122.4742,3.7253
11.0607,4.2,68.1911,24.2263,27270.8,1169.9826,32.7262,-114.7852,2.4891
6.0918,34.2,60.5291,21.5575,13212.6,723.9079,32.599,-115.3255,2.7604
1.9565,34.4,38.5359,26.3207,22165.7,581.1133,36.7236,-120.2361,2.3841
7.7959,6.6,137.6641,14.467,30445.4,800.02,37.631,-121.349,3.3546
3.0838,35.5,140.5862,28.0612,5378.9,486.3003,36.0089,-114.7785,2.0864
6.0748,9.7,123.5658,19.7219,3364.0,402.8987,34.461,-118.1579,3.0269
13.4211,9.3,46.9546,20.6531,23949.4,781.4091,32.625,-119.8889,1.5946
2.4793,44.9,4.1667,9.3763,16956.9,951.1011,36.417,-118.4237,4.9855
1.4125,23.3,88.1799,16.6747,20070.1,688.1754,38.1417,-121.2678,3.4466
4.1962,18.9,88.049,19.5948,14475.4,94.221,37.3302,-116.2906,4.0396
12.7812,6.7,66.1019,10.08,16356.0,1173.3991,35.771,-120.3474,2.9704
12.2222,6.4,54.6576,26.5259,19045.0,330.2643,35.5139,-116.395,0.9583
9.7801,42.1,124.4056,11.3517,6100.6,1039.1571,41.8238,-122.7032,0.8268
7.1509,21.2,41.8438,20.6357,2186.8,1044.3427,34.2257,-118.9822,1.3754
8.0412,40.3,1.0768,29.9287,20451.9,236.7343,38.8045,-123.9369,2.49
10.168,28.6,34.3878,20.4054,16905.1,1036.3156,39.5365,-123.2859,1.836
14.7716,13.1,22.0473,32.7248,28128.9,1137.9524,32.9846,-122.2129,3.4463
10.943,39.7,57.8246,20.3099,31023.7,741.8505,38.6099,-124.1764,4.846
5.6828,15.9,79.6163,26.2172,6838.5,545.3079,37.6342,-115.8695,4.9541
6.7639,30.0,71.8239,16.5202,25728.0,24.9285,33.6533,-119.6101,2.1601
9.8197,2.8,16.9215,25.6391,15263.9,1104.8447,33.6963,-122.0315,4.6068
4.8937,50.4,19.5321,20.4156,1546.7,602.0631,38.8001,-114.7649,2.8593
13.9723,42.7,53.7283,10.4818,1380.9,176.8508,39.8621,-123.177,4.5643
9.3636,23.2,68.3061,10.9725,15183.4,222.2035,41.3754,-122.5348,3.1036
5.3109,12.0,90.5,22.5952,15686.7,37.2231,37.2347,-119.5268,2.0357
8.3472,35.9,46.8884,20.4825,21438.3,406.1107,33.447,-116.0761,1.274
3.7658,1.3,118.0085,33.0392,10259.6,906.1448,34.5929,-122.6811,4.1702
13.5423,3.9,105.41,13.6366,23494.5,1176.8548,41.2962,-123.6674,3.6281
7.3484,48.1,91.189,21.6978,16533.6,195.8503,39.8083,-118.9678,2.7961
4.0725,18.7,46.2268,23.1081,19774.3,213.1432,38.0397,-121.2851,3.4541
5.521,37.4,45.0493,14.0311,34879.2,407.8929,36.0052,-123.5063,0.4728
5.3718,3.7,121.0016,1.9213,11010.5,115.9401,36.7579,-121.2651,2.4373
11.5879,33.6,51.248,5.0923,15643.3,657.9526,39.5349,-116.9982,0.6939
11.9473,24.5,51.2178,10.4615,28752.3,710.332,34.4167,-121.4446,4.5213
3.446,18.0,69.8058,18.3578,7932.5,155.7861,34.5892,-123.5152,3.9694
10.4815,13.2,91.7832,31.3183,34982.8,531.4514,32.8923,-119.5867,2.7445
3.0387,47.6,10.6259,27.1332,17126.0,591.2147,32.6307,-116.0448,2.2588
5.0816,4.2,26.5789,15.35,10911.1,406.6788,38.759,-115.0471,3.6854
7.4981,42.1,73.1208,3.7555,20144.7,134.1246,36.5379,-119.5472,1.5688
13.1057,26.3,104.5926,15.2665,13521.8,202.725,40.1534,-118.4379,0.4667
5.0007,11.7,56.804,20.1577,20539.5,1104.973,38.4599,-120.0327,4.8626
5.4511,32.1,82.0338,26.9946,24603.4,140.0714,37.5486,-118.7868,2.4765
8.8729,28.1,33.9639,31.7461,25294.8,204.1423,39.1672,-118.9254,2.1366
8.07,47.1,24.9813,10.2769,9883.8,1166.1409,39.8467,-121.3627,3.7928
13.5637,35.2,103.0394,19.995,15631.8,697.8608,40.7911,-116.0782,4.4657
5.2646,37.2,50.1078,17.8714,33735.6,922.6012,40.4687,-123.8345,0.8458
6.8961,30.8,104.0159,20.8845,32014.0,1051.6259,40.4311,-116.1172,1.6013
8.3365,33.6,128.8391,15.5755,2926.9,18.57,35.628,-118.5208,1.6014
14.4996,48.2,115.2537,26.9815,28360.8,256.8114,37.2106,-115.5766,2.6869
6.1727,27.7,12.6947,24.8293,22773.2,261.545,37.2711,-116.8001,4.2673
2.1541,5.2,35.6278,33.6001,17545.8,670.1879,35.1287,-115.149,2.9457
13.3689,2.2,113.0052,22.4868,30917.7,1049.1178,37.9306,-115.8569,4.192
6.9568,30.4,53.1903,5.317,30738.4,1149.6494,38.0467,-122.131,3.9782
1.7967,43.3,45.1131,17.355,26792.9,938.3168,36.9126,-116.83,3.8787
10.1996,11.0,95.8728,1.004,26562.9,152.1188,34.809,-118.4817,0.2006
14.3986,28.2,121.1639,33.5558,10969.8,803.831,35.5056,-123.1325,3.659
1.1128,4.0,75.8346,28.2111,28460.6,1063.8745,39.2887,-123.9211,1.7395
13.2501,16.3,101.6919,7.3001,2489.1,427.2275,39.1003,-116.4483,2.5565
5.9972,21.5,129.9253,2.9909,24628.9,634.0102,38.1821,-118.6438,1.1636
4.0089,32.6,100.2379,21.4725,19432.1,1212.7955,41.7295,-115.9008,2.2365
5.8174,49.7,64.4561,8.6405,23218.0,1070.3224,40.2601,-121.9463,2.5136
3.1961,18.7,124.6004,3.7466,10356.2,488.9076,38.9279,-123.9224,0.8
7.8668,13.2,69.4998,15.747,30517.8,677.5588,36.5094,-116.6623,1.9843
0.5679,47.6,42.5634,17.9166,13479.4,317.4233,33.1864,-117.2739,2.1492
1.0069,6.3,141.7839,15.912,33854.9,789.2768,34.4666,-118.9745,4.118
13.8262,21.9,38.4232,33.2371,34373.8,47.256,38.8379,-118.8595,0.8065
14.7119,1.4,21.1078,14.4906,15067.4,1160.8522,37.3307,-123.3214,3.2237
10.3083,24.1,75.5176,19.8659,21124.2,987.653,41.259,-118.5735,2.9394
1.1511,26.3,37.652,25.8432,32736.4,1069.6923,38.4372,-117.4018,0.1674
3.0187,26.8,108.5816,9.7171,21898.0,565.277,35.0771,-121.1382,4.8104
2.1223,37.1,118.1102,26.2059,19185.4,1110.0651,33.8177,-119.4208,2.3495
13.3799,2.1,137.368,27.5259,34249.7,1224.8387,39.9629,-116.7441,4.2198
12.401,40.6,108.8824,1.5148,10887.5,259.4879,37.2815,-119.1019,0.4653
7.6546,29.0,63.4451,25.5477,34319.1,277.1087,34.7423,-120.2868,3.8408
7.0179,43.3,14.2859,24.5371,21590.3,774.4678,33.6007,-114.7968,1.0861
12.4756,45.5,137.5778,6.6154,4559.8,166.2597,35.029,-122.6747,0.3417
4.2985,34.4,25.0073,29.6801,31915.7,760.2079,39.3544,-120.7748,2.3899
0.6062,39.7,10.3395,2.2396,24626.6,857.4493,40.4337,-121.618,2.8904
2.8136,19.9,111.0123,28.678,22953.4,74.6236,37.0824,-118.1641,0.6291
9.6972,8.4,106.767,18.6841,16615.7,730.594,39.4599,-119.5843,3.7604
14.753,45.1,81.924,7.2361,6334.5,97.7757,37.2074,-121.3526,0.8491
4.6994,14.5,126.4114,22.1155,7637.8,521.6246,33.5552,-116.0325,0.4003
3.2901,20.5,61.8154,23.5277,7678.0,590.8087,33.945,-120.3405,3.5181
2.9626,48.6,22.3388,1.5159,21216.2,969.2444,34.765,-115.3816,2.1584
2.4654,30.1,28.7001,32.6676,20817.9,13.0871,36.9142,-118.2767,0.2956
1.8888,13.4,47.9956,27.2525,34458.1,32.9947,36.8817,-118.172,0.584
11.4132,2.8,64.6123,5.7368,3897.6,672.3815,36.1221,-123.9358,2.6202
13.3267,34.4,70.832,6.5934,893.3,1024.1624,35.5156,-115.0926,3.9013
11.2805,41.4,141.73,4.0738,5968.0,1004.4239,41.6151,-119.5914,0.1805
4.2241,13.5,8.5795,33.3402,29440.1,944.5699,35.2984,-116.4534,4.5266
3.1632,8.4,92.2956,0.8495,12216.7,267.4523,38.0704,-116.7665,0.8383
11.1222,48.8,103.9169,20.0119,10888.3,1023.7466,40.0476,-119.5864,1.0244
9.4468,11.6,26.7328,21.976,12602.0,117.9621,41.225,-119.6279,0.5327
7.2515,42.7,102.4762,1.1434,34635.7,167.1249,41.4609,-116.0453,1.8916
8.3307,6.7,6.2211,3.8986,20517.4,137.9273,41.5273,-118.9583,4.6226
1.8183,42.1,77.1554,13.9813,27028.0,355.5082,38.2486,-118.97,2.1561
7.4451,22.8,124.8241,33.4176,24067.2,158.3831,36.9026,-114.3188,4.5531
7.7529,14.7,65.2767,1.1275,26733.8,545.3664,38.7257,-114.5467,4.8871
2.0883,2.7,42.083,28.8865,4663.7,543.9514,32.9504,-120.2972,3.7243
11.5793,48.6,109.2866,32.1262,7195.9,756.1275,39.4127,-123.0663,1.1073
5.2275,12.8,77.1328,17.5327,9651.3,1174.4243,32.9077,-122.7665,1.2364
14.4992,21.9,39.6518,6.656,25492.6,12.7788,33.1603,-122.6783,3.7559
7.6292,48.9,21.9074,0.8207,32209.1,2.5416,34.4986,-122.1632,0.4457
0.7635,27.5,36.0372,10.1716,25489.1,501.8543,34.7916,-123.2333,0.1734
7.9843,30.2,110.6406,34.0454,4331.5,148.702,40.0522,-124.1176,4.7815
12.8307,20.6,107.0933,21.5111,29274.1,173.2476,37.193,-114.9745,3.7495
8.9386,28.1,109.9628,24.8507,26405.9,768.3631,36.193,-118.9106,3.7053
4.8529,51.4,134.9895,32.1402,30922.4,681.176,37.0571,-121.7595,1.338
1.2346,48.0,115.9653,33.1402,18379.5,851.0247,34.8835,-123.1578,0.6194
12.608,49.6,12.6217,3.5731,31485.5,396.273,38.7709,-118.7748,1.9415
4.2575,26.6,107.9754,32.8167,11029.4,1209.5034,34.3195,-121.7419,4.2621
0.6746,19.5,46.6434,8.3997,14733.9,37.9336,35.5667,-114.8778,3.095
4.1306,30.7,100.2012,29.4554,15414.3,184.936,33.045,-123.7621,0.819
13.2779,37.8,115.145,24.1619,19236.7,114.5185,37.3108,-115.1067,3.3152
7.9434,31.4,109.0785,32.9952,5329.6,1107.4882,33.8643,-119.02,2.5789
1.5154,14.4,46.7589,4.9167,8116.5,1134.9006,38.5358,-122.4158,1.6611
14.29,12.3,141.3006,0.917,10516.1,198.8543,33.4311,-116.6032,4.7595
8.4991,17.9,78.3473,23.4965,33479.5,781.4926,39.9391,-114.5655,1.8279
0.7595,34.9,126.7186,4.1906,1134.3,578.0805,34.1669,-123.794,2.2184
0.8412,5.3,80.1235,17.9548,16354.0,37.5029,39.3473,-116.8638,1.0025
14.7623,7.5,104.5626,31.5473,15245.6,436.6671,33.7171,-117.7752,1.4328
8.2191,20.1,71.1342,14.8174,26813.3,279.524,40.2082,-115.4023,4.5802
11.4318,16.9,103.2097,33.0796,10901.6,221.5125,33.8981,-119.9343,4.9397
12.8559,16.3,117.2731,1.1787,22196.7,414.3603,32.6044,-119.3378,3.7561
9.5759,11.5,104.1232,16.9239,5315.6,292.5594,37.7939,-120.1146,2.5322
6.4426,9.6,133.4744,25.8665,26742.7,157.533,36.8578,-114.7848,2.0621
14.8096,27.0,120.3851,24.0692,13826.0,436.959,39.1156,-120.3321,0.8903
2.3853,51.2,135.7557,21.2961,15770.6,1240.5835,40.5602,-119.9123,4.3029
4.4087,32.8,67.6887,28.3298,23636.5,719.161,38.554,-120.7195,0.327
14.637,6.6,72.8956,17.2202,17249.3,375.1436,33.9099,-121.9877,4.3409
12.2696,16.7,44.2899,14.4764,26367.0,470.9096,33.9737,-123.241,0.5714
11.9641,23.1,36.6164,25.2387,12714.7,444.2096,37.9492,-122.6224,4.854
10.0689,15.1,40.8824,27.9415,27347.9,126.2903,39.2235,-119.3997,1.0985
8.4813,28.1,66.3211,0.4151,23861.2,290.8486,34.6605,-117.5512,3.9764
7.7564,45.1,114.6065,24.7583,18849.9,345.1839,40.0809,-118.9601,4.9664
6.3747,45.2,3.5766,28.8991,29137.0,1234.5859,34.2502,-122.7336,4.4091
5.0095,34.5,40.3063,27.3944,6656.7,1073.3242,33.6547,-120.3195,1.6581
11.2876,27.9,1.5906,32.247,17723.7,125.5506,39.4091,-115.5922,2.0175
14.8181,11.3,9.8037,23.9098,3750.5,555.8044,40.3322,-118.0961,4.5752
1.2177,5.6,39.8916,31.9902,7490.5,1142.6558,37.0083,-123.1776,0.6686
10.503,39.1,84.0879,16.0743,23274.0,516.3121,39.8861,-123.2962,3.2072
6.1253,48.3,108.1629,32.0425,24398.3,767.1988,39.6093,-123.8387,2.6105
1.9286,34.0,120.117,21.7931,29312.4,409.092,35.9714,-124.2554,0.7343
3.4875,23.3,32.4851,18.2159,25198.4,28.8157,41.2219,-118.7466,3.4286
12.6383,27.7,1.488,4.9727,16700.1,945.6591,39.2687,-119.6518,4.7356
2.0339,2.4,98.2576,4.0774,21965.9,1213.442,33.9951,-115.3767,3.4327
13.2472,31.0,140.1872,8.8093,17500.3,150.5704,34.4029,-120.948,1.2494
6.9874,22.4,122.6377,30.6849,251.8,992.6509,37.6876,-117.5857,3.6241
5.8119,18.9,123.1788,17.2169,528.6,810.061,38.8365,-121.4067,4.0223
2.4568,45.7,136.8288,5.805,29411.1,486.1933,32.8981,-114.3771,3.072
11.5696,29.1,120.3305,9.0883,23778.8,25.4472,40.076,-117.5003,1.8791
6.8355,36.2,35.6484,28.999,32627.5,453.8524,39.584,-115.5402,0.8389
5.1669,38.5,119.177,30.5155,29382.9,483.3254,32.5815,-115.0355,1.2053
5.7777,50.9,135.5583,22.2198,27363.2,1110.1041,34.013,-115.8307,3.5587
10.5752,32.6,122.9775,19.8279,10298.5,1063.4945,37.2769,-122.1373,0.1996
13.7367,38.7,85.6368,27.6422,29047.4,393.8524,34.6914,-122.8705,1.9363
1.5334,25.3,52.3902,27.5765,19628.2,483.0018,35.2764,-117.1923,1.3386
10.1823,48.7,122.5265,8.1804,19624.7,116.8425,35.6063,-116.1153,4.4203
4.504,26.4,37.5744,33.8549,17506.5,1019.9815,38.0468,-120.0882,4.8019
5.1408,13.6,48.4777,25.4481,32627.7,138.8307,37.6779,-123.5833,2.3278
7.6438,42.2,19.8787,20.3134,27300.2,619.2147,33.4665,-120.7127,0.9006
12.8842,33.6,108.426,27.7302,16481.7,282.8721,36.1473,-122.8088,3.9658
6.8094,38.6,140.6002,26.3672,15089.9,575.5054,33.8701,-120.7546,2.2915
0.8961,11.4,117.5116,15.9801,12906.4,1001.6477,39.6417,-119.5239,4.9753
11.4133,25.5,102.8228,7.6351,17367.1,382.0508,34.688,-124.1899,1.0507
6.9134,42.9,119.4316,17.3098,11574.3,571.0851,34.2438,-123.8499,2.8787
5.3188,40.3,56.5748,18.1473,35013.6,1110.9925,34.2897,-119.1674,1.6062
1.1626,22.2,36.3196,0.677,23290.8,469.4722,34.4867,-119.5485,0.4778
12.6051,11.5,48.6605,24.8465,34500.9,498.8479,36.4693,-122.9608,3.0781
3.6594,28.0,102.7348,28.5331,21673.8,505.7448,38.8618,-124.0467,1.4267
13.8186,27.7,56.4279,23.2537,6295.5,862.9849,39.8814,-116.5447,1.4096
5.5294,2.3,74.948,28.4774,27547.3,590.0311,37.9763,-116.8983,4.7914
5.2469,44.5,61.4552,9.0137,318.2,239.093,38.7152,-121.1204,2.3336
11.1828,26.5,125.2507,17.1936,12098.2,317.1793,36.6459,-123.5772,3.5666
0.9005,43.4,75.2499,5.2953,6458.3,261.7163,36.327,-115.9436,2.3589
3.4905,4.0,25.8074,32.1702,5255.8,129.0391,39.7064,-115.9574,4.1761
9.9431,26.0,86.4907,33.0143,3806.7,204.9572,39.8745,-122.7675,4.4327
5.8933,15.7,118.9544,13.966,19749.9,40.9291,34.1935,-123.3102,2.2104
8.8895,11.6,121.6777,6.3752,1058.7,224.5924,36.4283,-114.7007,2.9079
8.4691,5.9,138.9831,9.3096,24215.1,334.5099,40.3392,-123.7421,2.7999
13.0911,24.0,125.4905,25.9546,32884.5,1002.5355,33.2964,-115.0745,2.3114
11.7887,46.3,97.5518,32.0916,10392.9,247.0863,34.2785,-115.9653,1.0402
13.7939,20.2,32.5442,4.1471,28843.8,199.4002,35.162,-119.8962,4.8976
13.7803,1.3,32.321,19.3196,26456.6,940.4142,35.5992,-123.7389,4.4227
9.4288,32.3,140.0177,11.2972,24938.4,272.8081,38.2303,-123.0727,3.5485
14.8739,26.2,77.2154,3.2656,31928.8,147.1636,36.1875,-120.8555,0.3816
14.6366,29.7,61.4796,4.5623,15360.9,522.327,36.2582,-121.0255,0.9825
13.0137,29.2,43.7945,33.3018,20986.3,329.71,39.5873,-118.4627,0.2635
10.9804,26.8,77.9499,10.4976,102.5,930.413,41.8909,-116.7845,4.2555
0.8147,3.3,2.4413,24.4497,3688.0,1193.4138,40.4862,-118.376,0.9546
11.6889,47.1,110.4271,32.1973,31476.0,296.6826,32.8465,-121.7492,2.9262
1.0016,12.5,127.6342,12.0883,6868.7,257.0342,32.6017,-122.6656,1.884
1.0907,42.3,128.6368,27.5029,12278.4,1210.3074,33.6082,-115.4672,1.2473
5.3958,17.8,102.154,30.6104,8067.8,503.7357,37.2854,-118.784,2.8673
10.5796,11.6,28.284,26.5043,6880.1,202.2477,40.5366,-120.3931,0.9416
6.6879,1.4,76.7202,12.0317,26641.7,669.6849,38.6105,-123.1206,4.1835
11.9356,39.4,13.7466,30.0112,2055.7,970.0433,39.6103,-120.4061,4.5522
9.3701,32.4,135.0493,4.3081,8663.3,617.5526,34.404,-119.5195,1.6486
5.8896,9.2,128.7138,13.2838,21242.6,1078.0144,38.571,-118.6638,4.5232
5.4575,51.3,14.7785,4.7985,14114.9,95.1474,34.6956,-119.5146,1.2758
6.3113,49.2,121.4654,9.5771,11366.8,830.4999,37.3268,-115.1352,1.3716
1.9918,47.2,99.8018,30.3706,15192.4,558.0996,39.7523,-124.0844,2.9197
2.7959,38.8,76.1062,9.3919,31206.4,336.8019,34.3378,-117.2703,0.4546
10.5207,44.9,50.9668,11.0524,9668.6,895.1365,33.8534,-118.5079,0.6596
3.9476,43.9,73.9051,15.2301,32732.3,573.5414,33.8542,-119.67,4.8731
5.9282,38.8,122.1697,5.5032,3336.3,678.2472,39.2041,-121.7961,4.0198
5.1594,48.5,112.4825,20.2602,26261.1,1204.9662,35.3866,-118.901,2.5393
6.7556,33.3,117.8786,7.0198,7458.8,292.0619,34.1412,-118.4307,2.8572
5.6372,19.3,88.0073,2.2586,12144.3,890.9318,38.8025,-114.7112,1.4834
13.3096,18.0,71.937,26.7953,26235.7,659.7922,40.346,-118.9135,4.8674
5.1493,23.3,112.8372,4.8841,28137.2,23.0444,37.3195,-120.3551,0.7578
8.9753,9.6,43.9947,7.6417,27837.6,1087.8706,39.4762,-123.5453,2.9902
2.9472,9.1,26.8646,12.1512,26940.0,663.3696,35.8586,-116.36,4.6791
6.3832,39.6,140.33,15.4193,19714.6,235.1798,39.6961,-115.5066,3.2837
1.8143,49.2,112.7223,8.6194,9762.2,357.9161,37.9357,-118.386,3.9721
9.2795,34.4,56.5736,28.384,15822.5,167.6746,36.2899,-121.7167,4.1806
5.469,43.8,136.6688,12.5205,6932.1,83.6403,40.4063,-117.854,0.241
3.8582,4.8,104.8889,3.1777,7838.3,461.3808,34.4295,-118.1334,0.8022
4.8192,24.6,13.2362,20.3002,13643.8,7.8837,32.9802,-114.6605,4.6691
2.5817,25.8,6.2516,13.8251,14282.9,1148.2294,39.5821,-116.0072,0.4162
14.6464,45.4,56.081,7.6984,18760.2,1168.0173,32.6371,-118.6027,1.2571
3.0152,14.8,13.6996,28.2047,23516.7,1066.1167,38.8757,-122.2859,4.3566
3.3743,21.9,2.7515,31.9395,22024.7,352.4991,33.4166,-119.9799,0.8155
3.4007,6.1,50.1693,30.6936,10268.0,1138.1942,34.3903,-122.5561,2.4289
13.474,27.7,68.1542,14.5083,32777.2,40.0147,40.6199,-122.2574,1.3674
4.7386,32.8,7.3409,9.6909,15293.8,87.0056,35.6245,-120.9346,2.6312
6.9,51.9,118.7774,17.0115,21963.3,235.2826,35.3609,-122.5152,4.4287
4.662,12.2,44.3482,26.3603,2777.7,617.3007,34.601,-120.8827,3.9374
12.0439,26.6,55.7708,8.9515,20349.8,1240.1404,34.0974,-115.5736,3.8976
5.861,12.5,119.6472,4.9462,19962.3,52.2129,39.0161,-122.6135,2.6512
11.1422,14.6,92.9847,33.37,117.6,421.8251,37.2531,-120.9643,4.4453
7.4848,49.1,25.5703,13.5161,9940.6,399.9342,38.0916,-124.1893,4.0207
8.9325,12.2,76.1885,9.1648,15250.1,379.3531,40.5049,-117.9737,3.7246
4.7572,24.2,135.7265,17.9608,9843.5,568.6217,36.268,-120.5832,2.7798
7.0449,34.2,121.63,29.9696,9151.4,515.2596,36.9378,-117.5285,2.0303
3.8907,29.2,115.0071,32.8782,2398.6,819.7408,40.8421,-123.4752,1.9579
8.0042,32.1,5.7283,2.348,16158.9,1149.5142,34.1109,-115.885,0.2038
7.9968,18.1,99.2784,22.2547,29888.7,479.1794,35.2694,-121.9787,2.1477
13.2934,2.7,127.729,8.0191,8850.6,332.4861,36.5374,-119.2377,1.1747
6.2472,33.9,94.8214,1.0808,14437.0,871.5856,40.8929,-123.1428,4.6751
3.154,10.4,58.813,29.2662,32514.6,798.9285,39.8431,-118.1823,3.8898
7.0558,34.0,61.7149,7.6863,27116.5,841.0288,40.1465,-123.8812,2.433
3.4761,22.2,43.9294,27.7676,24849.0,862.5845,40.7122,-119.2927,2.4857
6.2972,38.8,45.3712,33.8762,11514.9,27.9129,38.8517,-121.3111,0.8195
12.5123,36.4,9.2684,22.1905,20020.1,951.3024,39.7372,-118.8775,2.0971
10.9877,2.5,56.0573,6.6333,2186.3,87.337,39.7199,-118.5481,4.8165
13.4965,1.8,28.0046,27.6454,20745.1,953.4689,37.3294,-118.1683,3.4136
8.7164,28.4,23.5071,4.3787,5494.7,873.555,41.6279,-116.6246,3.8972
3.884,5.6,104.9191,31.4401,19051.8,1022.5856,35.4379,-121.7154,2.1153
4.7331,2.5,102.161,20.2824,24513.2,826.8822,41.691,-123.4755,3.8898
14.3858,16.4,140.43,20.6247,690.8,351.4587,39.8336,-118.2206,2.18
0.8884,20.4,26.3102,21.1452,29242.9,546.4441,32.5587,-121.755,3.0952
2.8549,52.0,33.6888,31.1165,26494.6,346.0645,39.9396,-116.2003,3.5323
11.8507,36.4,116.8235,2.8721,25858.8,139.4258,36.9766,-115.7153,0.1771
9.6933,49.6,39.1951,7.8133,4066.8,1097.9762,37.5057,-115.6785,3.8293
13.8565,6.3,92.6542,8.8526,27561.4,1145.1715,38.7334,-115.3014,3.3221
1.8507,1.1,133.3731,26.4687,4086.0,68.2886,38.1773,-122.783,3.2094
1.1167,45.9,29.6854,17.6446,19249.0,643.8573,40.9926,-114.7022,0.4681
2.8103,8.7,24.3337,32.2436,19636.0,809.9991,39.7894,-115.9874,4.2359
5.2306,49.3,94.0663,0.9792,5258.7,631.5067,37.9927,-120.9477,2.89
9.803,24.8,39.8335,2.8693,19263.8,526.3048,38.1139,-123.2222,3.0592
13.468,44.8,25.163,16.2636,13986.1,20.0205,32.8514,-123.01,0.2312
9.5611,24.3,90.5564,27.4726,35477.4,524.1884,38.8684,-115.4911,1.511
3.666,42.0,54.7513,22.2934,22906.2,415.7416,37.4513,-116.1039,2.5001
0.5851,10.1,104.6721,10.2912,23619.8,818.0361,35.3466,-117.7474,1.9636
6.4134,1.9,13.6845,31.5744,34141.5,570.4769,34.8797,-122.5163,4.5609
8.7632,21.7,116.0255,24.0902,8920.1,468.8205,39.7014,-124.3423,4.6037
4.7578,20.1,19.7337,26.1362,24611.0,52.9165,35.8792,-117.3381,2.2108
7.7679,5.0,76.0699,15.1626,13104.9,1170.7976,38.9357,-114.6022,4.3875
12.4925,14.9,124.5948,17.5381,5243.2,438.4449,39.2856,-119.8142,2.5673
